codigo_municipio,municipio,populacao_total,populacao_grupo4_80mais,populacao_grupo5_7079,populacao_grupo6_6069,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose1_grupo1_saude,aplicadas_dose1_grupo2_institucionalizados,aplicadas_dose1_grupo3_indigenasaldeados,aplicadas_dose1_grupo4_80mais,aplicadas_dose1_grupo5_7079,aplicadas_dose1_grupo6_6069,aplicadas_dose1_grupo7_situacaoderua,aplicadas_dose1_grupo8_quilombolas,aplicadas_dose1_grupo9_seguranca,aplicadas_dose1_grupo14_deficiente,aplicadas_dose1_grupo15_comorbidade,aplicadas_dose1_grupo16_educacao,aplicadas_dose1_grupo17_sistemaprisional,aplicadas_dose1_grupo18_privadosliberdade,aplicadas_dose1_grupo19_transporteaereo,aplicadas_dose1_grupo20_limpezaurbana,aplicadas_dose1_grupo21_transportecoletivo,aplicadas_dose1_grupo22_caminhoneiros,aplicadas_dose1_grupo23_5559,aplicadas_dose1_grupo24_educacaosuperior,aplicadas_dose1_grupo25_zonaportuaria,aplicadas_dose1_grupo26_industriaiscivil,aplicadas_dose1_grupo27_5054,aplicadas_dose1_grupo28_4549,aplicadas_dose1_grupo29_4044,aplicadas_dose1_grupo30_gestantes,aplicadas_dose1_grupo31_puerperas,aplicadas_dose1_grupo32_3539,aplicadas_dose1_grupo33_3034,aplicadas_dose1_grupo34_lactante,aplicadas_dose2_grupo1_saude,aplicadas_dose2_grupo2_institucionalizados,aplicadas_dose2_grupo3_indigenasaldeados,aplicadas_dose2_grupo4_80mais,aplicadas_dose2_grupo5_7079,aplicadas_dose2_grupo6_6069,aplicadas_dose2_grupo7_situacaoderua,aplicadas_dose2_grupo8_quilombolas,aplicadas_dose2_grupo9_seguranca,aplicadas_dose2_grupo14_deficiente,aplicadas_dose2_grupo15_comorbidade,aplicadas_dose2_grupo16_educacao,aplicadas_dose2_grupo17_sistemaprisional,aplicadas_dose2_grupo18_privadosliberdade,aplicadas_dose2_grupo19_transporteaereo,aplicadas_dose2_grupo20_limpezaurbana,aplicadas_dose2_grupo21_transportecoletivo,aplicadas_dose2_grupo22_caminhoneiros,aplicadas_dose2_grupo23_5559,aplicadas_dose2_grupo24_educacaosuperior,aplicadas_dose2_grupo25_zonaportuaria,aplicadas_dose2_grupo26_industriaiscivil,aplicadas_dose2_grupo27_5054,aplicadas_dose2_grupo28_4549,aplicadas_dose2_grupo29_4044,aplicadas_dose2_grupo30_gestantes,aplicadas_dose2_grupo31_puerperas,aplicadas_dose2_grupo32_3539,aplicadas_dose2_grupo33_3034,aplicadas_dose2_grupo34_lactante,aplicadas_dose_unica_grupo1_saude,aplicadas_dose_unica_grupo2_institucionalizados,aplicadas_dose_unica_grupo3_indigenasaldeados,aplicadas_dose_unica_grupo4_80mais,aplicadas_dose_unica_grupo5_7079,aplicadas_dose_unica_grupo6_6069,aplicadas_dose_unica_grupo7_situacaoderua,aplicadas_dose_unica_grupo8_quilombolas,aplicadas_dose_unica_grupo9_seguranca,aplicadas_dose_unica_grupo14_deficiente,aplicadas_dose_unica_grupo15_comorbidade,aplicadas_dose_unica_grupo16_educacao,aplicadas_dose_unica_grupo17_sistemaprisional,aplicadas_dose_unica_grupo18_privadosliberdade,aplicadas_dose_unica_grupo19_transporteaereo,aplicadas_dose_unica_grupo20_limpezaurbana,aplicadas_dose_unica_grupo21_transportecoletivo,aplicadas_dose_unica_grupo22_caminhoneiros,aplicadas_dose_unica_grupo23_5559,aplicadas_dose_unica_grupo24_educacaosuperior,aplicadas_dose_unica_grupo25_zonaportuaria,aplicadas_dose_unica_grupo26_industriaiscivil,aplicadas_dose_unica_grupo27_5054,aplicadas_dose_unica_grupo28_4549,aplicadas_dose_unica_grupo29_4044,aplicadas_dose_unica_grupo30_gestantes,aplicadas_dose_unica_grupo31_puerperas,aplicadas_dose_unica_grupo32_3539,aplicadas_dose_unica_grupo33_3034,aplicadas_dose_unica_grupo34_lactante
280470,Nossa Senhora de Lourdes,6496,114,268,459,2533,1311,60,2676,782,20,161,0,0,118,304,477,0,0,16,64,316,165,0,0,0,23,2,12,220,0,0,10,270,220,209,28,5,56,0,0,117,0,0,116,283,254,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,2,0,0,0,1,3,6,0,0,0,0,0
280480,Nossa Senhora do Socorro,185706,1310,4085,10283,59422,23965,4100,59868,15621,4175,2793,36,0,1482,3884,8772,0,2,397,484,9620,2434,64,462,0,549,74,392,4513,0,0,1639,5569,6044,5011,348,93,4796,410,21,2085,36,0,1358,3598,7224,0,1,114,3,89,1,0,220,0,511,0,3,38,0,0,96,57,96,53,18,9,10,1,0,128,0,0,0,1,46,2,0,0,14,78,2,0,0,0,0,0,0,180,0,0,121,312,608,1786,0,0,896,1,0
280490,Pacatuba,14540,230,455,822,4603,2159,130,4684,1395,136,234,0,0,229,461,804,0,0,8,222,1081,275,0,1,0,16,0,9,216,0,0,54,315,282,270,76,24,107,0,8,180,0,0,226,437,525,0,0,8,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,8,3,0,0,0,0,0,0,8,0,0,0,11,51,51,0,0,0,0,0
280500,Pedra Mole,3285,65,121,245,1258,649,40,1263,486,42,91,0,0,68,146,220,0,0,9,47,303,60,0,0,0,7,1,1,63,0,0,2,76,81,57,15,2,12,2,5,54,0,0,68,143,186,0,0,7,0,11,0,0,0,0,0,0,0,3,0,0,0,6,8,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,6,8,0,0,0,0,0,0,0,0,0,1,1,8,11,0,0,0,0,0
280510,Pedrinhas,9665,156,335,604,3320,1663,90,3218,1041,91,196,0,0,232,399,548,0,0,22,37,413,155,0,0,0,12,23,15,170,0,0,23,284,282,240,31,4,132,0,0,131,0,0,180,384,269,0,0,9,2,7,0,0,0,0,0,0,0,6,0,0,23,7,21,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,3,0,1,5,0,0,8,4,12,35,0,0,17,0,0
280520,Pinhão,6627,134,336,524,2619,1426,65,2727,899,73,114,0,0,127,319,482,0,0,10,49,139,116,0,0,0,16,16,17,210,0,0,37,325,238,268,25,7,212,0,0,84,0,0,125,315,361,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,2,0,19,0,0,43,0,0
280530,Pirambu,9359,130,267,522,3704,1811,80,3506,1077,66,172,0,0,157,269,510,0,248,27,28,618,100,0,0,0,60,60,5,262,76,0,3,220,258,246,44,6,137,0,0,156,0,0,152,252,286,0,209,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,27,15,0,0,19,0,0
280540,Poço Redondo,35122,399,1056,1672,10494,4901,280,10431,3497,215,494,0,0,536,1113,1395,0,316,48,153,2284,418,0,0,0,23,19,100,570,0,0,5,573,739,894,238,33,454,26,0,378,0,0,475,1156,1282,0,170,12,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,8,0,0,0,10,19,50,0,0,113,8,0
280550,Poço Verde,23867,576,1241,1828,10279,5116,210,10062,3505,206,426,0,0,549,1121,1798,0,140,16,346,808,386,0,0,0,42,63,33,765,7,0,518,885,890,840,93,20,305,11,1,392,0,0,523,1124,1290,0,126,10,2,15,1,0,0,0,0,0,0,5,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,13,44,77,0,0,62,1,0
280560,Porto da Folha,28693,477,1002,1660,10410,5107,265,10444,4041,268,512,0,278,502,1061,1662,2,408,48,193,806,536,0,0,0,27,20,5,841,5,0,0,1015,1065,909,157,31,361,0,5,405,0,276,496,1031,1224,0,397,16,5,28,0,0,0,0,0,0,0,10,0,0,0,29,116,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,11,21,224,0,0,0,0,0
280570,Propriá,29692,524,990,1914,12408,5538,255,13262,3795,258,1174,21,0,583,1005,1792,0,14,157,68,1886,495,0,0,0,51,23,97,763,209,0,587,890,926,990,84,8,1024,415,7,994,21,0,536,993,1042,0,0,67,0,15,2,0,0,0,0,0,0,11,0,0,3,13,27,71,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,7,0,0,0,4,13,25,0,0,199,0,0
280580,Riachão do Dantas,19809,386,781,1181,7258,3888,185,7136,2425,183,385,0,0,469,879,1212,0,256,25,2,1484,256,0,0,0,26,38,14,339,0,0,17,637,569,376,47,15,90,0,3,301,0,0,398,846,644,0,220,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1,0,0,0,3,3,0,13,0,0,0,13,21,123,0,0,0,0,0
280590,Riachuelo,10284,116,275,517,4033,1795,100,4034,1205,100,270,0,0,133,255,526,0,174,17,8,341,177,0,0,0,41,7,5,242,0,0,557,290,286,321,18,9,270,87,7,221,0,0,127,241,443,0,130,13,0,7,0,0,0,0,0,0,0,1,0,0,5,1,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,5,14,29,0,0,42,1,0
280600,Ribeirópolis,18773,438,892,1340,7516,3518,200,7731,2671,197,447,48,0,414,843,1267,0,0,37,156,1047,364,0,0,0,37,71,195,559,0,0,240,568,655,494,50,11,228,0,1,350,48,0,411,840,946,0,0,30,1,4,1,0,0,0,0,0,2,0,0,0,0,4,34,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,7,0,0,1,11,35,137,0,0,0,0,0
280610,Rosário do Catete,11008,97,240,544,4880,1719,105,4779,997,111,323,0,0,131,340,464,0,0,49,38,633,135,0,0,0,95,2,1,302,0,0,745,176,341,348,41,13,364,238,0,275,0,0,123,288,278,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,5,10,24,0,0,53,13,0
280620,Salgado,20025,352,780,1250,7956,3302,200,7885,2296,190,328,0,0,412,842,1281,0,0,13,201,1003,405,0,0,0,29,30,62,629,0,0,196,789,781,631,56,24,173,0,0,266,0,0,406,840,646,0,0,7,3,7,0,0,0,0,0,0,0,19,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,0,5,146,0,0,0,0,0
280630,Santa Luzia do Itanhy,14121,156,374,758,6506,4746,120,6314,2168,100,195,0,0,187,393,764,0,1912,11,76,423,202,0,0,0,6,0,3,247,0,0,0,230,286,482,37,19,482,359,0,151,0,0,186,315,213,0,1286,0,0,4,0,0,0,0,0,0,0,2,0,0,0,1,3,3,0,0,4,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,14,7,10,0,0,23,35,0
280650,Santa Rosa de Lima,3923,88,163,403,1563,853,35,1618,588,35,130,0,0,93,175,243,0,0,18,13,173,133,0,0,0,27,4,23,109,0,0,2,117,115,154,17,2,70,0,0,95,0,0,91,171,199,0,0,8,0,3,0,0,0,0,0,0,0,4,0,0,0,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,11,12,0,0,6,0,0
280640,Santana do São Francisco,7844,111,218,472,2336,1106,85,2299,624,85,150,0,0,138,260,376,0,0,7,62,384,128,0,0,0,16,10,0,162,0,0,0,223,201,131,42,9,0,0,4,98,0,0,115,237,131,0,0,6,2,6,0,0,0,0,0,0,0,6,0,0,0,18,3,1,1,0,0,0,0,2,0,0,0,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,24,50,0,0,1,0,0
280660,Santo Amaro das Brotas,12151,205,399,774,4093,2524,125,4061,1503,125,184,0,0,236,422,800,0,0,27,62,703,178,0,0,0,20,38,1,247,0,0,37,292,398,344,16,7,49,0,0,170,0,0,236,421,638,0,0,25,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,6,22,80,0,0,9,0,0
280670,São Cristóvão,91093,989,2400,5663,37668,12742,2385,37429,7335,2384,1606,27,0,1091,2240,5158,3,30,250,459,5447,1790,94,2684,0,109,410,152,1913,1621,0,642,2676,3017,2564,379,89,2782,196,12,1210,26,0,980,2172,2790,0,28,56,1,26,2,0,0,0,0,0,1,0,0,0,0,7,18,18,0,0,0,0,0,0,0,0,0,2,17,0,0,1,11,37,24,1,0,0,1,13,11,106,8,0,8,150,313,1130,0,0,551,0,0
280680,São Domingos,11207,218,488,817,4121,2152,110,3974,1574,107,223,0,0,192,480,771,0,0,19,179,371,227,0,0,0,24,25,114,260,4,0,1,256,416,263,30,15,104,0,0,154,0,0,191,476,731,0,0,7,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,7,89,0,0,0,0,0
280690,São Francisco,3781,64,138,246,1342,679,40,1211,420,40,112,0,0,63,115,243,0,0,12,37,192,106,0,0,0,2,7,2,93,0,0,0,97,95,6,22,7,0,0,0,78,0,0,57,116,153,0,0,12,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,3,0,0,0,6,9,1,0,0,0,0,0
280700,São Miguel do Aleixo,3947,83,169,283,1624,949,40,1517,542,49,113,0,0,103,193,284,0,0,14,52,178,88,0,0,0,7,4,5,108,0,0,0,115,123,80,23,0,16,11,0,87,0,0,101,191,145,0,0,8,0,6,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,15,31,0,0,1,0,0
280710,Simão Dias,40606,914,1749,2657,17431,8075,1050,17107,4993,1060,999,13,0,1149,1870,2669,0,275,91,203,1197,715,0,0,0,90,111,148,1318,0,0,1374,1339,1253,1243,164,40,837,9,38,775,12,0,1006,1698,1274,0,163,41,0,15,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,1,2,0,9,0,0,0,5,11,0,35,0,4,59,7,0,0,0,23,8,0,0,0,0,10,203,355,261,0,0,22,48,0
280720,Siriri,8970,154,316,533,3274,1758,75,3227,1052,75,201,0,0,162,306,491,0,169,10,70,292,189,0,0,0,30,5,34,224,0,0,135,268,251,235,38,6,111,0,4,139,0,0,157,298,351,0,71,9,2,2,1,0,0,0,0,0,2,9,0,0,0,6,0,0,3,2,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,10,37,0,0,17,0,0
280730,Telha,3249,49,100,178,1204,609,45,1197,442,46,105,0,0,59,102,184,0,0,12,18,347,69,0,0,0,23,0,9,71,0,0,4,52,54,63,21,4,0,0,0,86,0,0,59,101,161,0,0,6,0,15,0,0,0,0,0,0,1,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,19,16,0,0,0,0,0
280740,Tobias Barreto,52530,1046,2188,3513,22214,9378,1160,22902,6580,1187,1667,35,0,1322,2114,3240,0,0,105,241,2565,982,82,476,0,43,157,101,1133,0,0,1089,1722,1334,1737,127,43,1805,782,0,999,33,0,1087,2090,2020,0,0,105,5,90,1,21,0,0,0,1,0,8,0,0,2,28,45,37,5,3,0,0,0,0,0,0,1,0,7,0,0,0,0,20,4,0,0,0,0,0,4,29,0,0,159,116,359,446,0,0,42,0,0
280750,Tomar do Geru,13535,208,446,760,4615,2236,135,4562,1248,139,213,0,0,208,455,746,0,0,14,83,319,200,0,0,0,26,10,19,363,0,0,22,499,467,481,50,6,327,54,2,153,0,0,222,417,409,0,0,11,0,1,0,0,0,0,0,0,0,1,0,0,0,4,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0
280760,Umbaúba,25550,308,725,1482,9073,3743,240,8957,2302,227,449,0,0,376,728,1462,0,0,26,219,933,580,0,0,0,52,59,107,551,6,0,184,638,709,915,63,31,657,212,0,427,0,0,331,673,843,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,8,0,0,0,11,17,34,0,0,116,34,0
