codigo_municipio,municipio,populacao_total,populacao_grupo4_80mais,populacao_grupo5_7079,populacao_grupo6_6069,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose1_grupo1_saude,aplicadas_dose1_grupo2_institucionalizados,aplicadas_dose1_grupo3_indigenasaldeados,aplicadas_dose1_grupo4_80mais,aplicadas_dose1_grupo5_7079,aplicadas_dose1_grupo6_6069,aplicadas_dose1_grupo7_situacaoderua,aplicadas_dose1_grupo8_quilombolas,aplicadas_dose1_grupo9_seguranca,aplicadas_dose1_grupo14_deficiente,aplicadas_dose1_grupo15_comorbidade,aplicadas_dose1_grupo16_educacao,aplicadas_dose1_grupo17_sistemaprisional,aplicadas_dose1_grupo18_privadosliberdade,aplicadas_dose1_grupo19_transporteaereo,aplicadas_dose1_grupo20_limpezaurbana,aplicadas_dose1_grupo21_transportecoletivo,aplicadas_dose1_grupo22_caminhoneiros,aplicadas_dose1_grupo23_5559,aplicadas_dose1_grupo24_educacaosuperior,aplicadas_dose1_grupo25_zonaportuaria,aplicadas_dose1_grupo26_industriaiscivil,aplicadas_dose1_grupo27_5054,aplicadas_dose1_grupo28_4549,aplicadas_dose1_grupo29_4044,aplicadas_dose1_grupo30_gestantes,aplicadas_dose1_grupo31_puerperas,aplicadas_dose1_grupo32_3539,aplicadas_dose1_grupo33_3034,aplicadas_dose1_grupo34_lactante,aplicadas_dose1_grupo35_2529,aplicadas_dose1_grupo36_2024,aplicadas_dose1_grupo37_1819,aplicadas_dose2_grupo1_saude,aplicadas_dose2_grupo2_institucionalizados,aplicadas_dose2_grupo3_indigenasaldeados,aplicadas_dose2_grupo4_80mais,aplicadas_dose2_grupo5_7079,aplicadas_dose2_grupo6_6069,aplicadas_dose2_grupo7_situacaoderua,aplicadas_dose2_grupo8_quilombolas,aplicadas_dose2_grupo9_seguranca,aplicadas_dose2_grupo14_deficiente,aplicadas_dose2_grupo15_comorbidade,aplicadas_dose2_grupo16_educacao,aplicadas_dose2_grupo17_sistemaprisional,aplicadas_dose2_grupo18_privadosliberdade,aplicadas_dose2_grupo19_transporteaereo,aplicadas_dose2_grupo20_limpezaurbana,aplicadas_dose2_grupo21_transportecoletivo,aplicadas_dose2_grupo22_caminhoneiros,aplicadas_dose2_grupo23_5559,aplicadas_dose2_grupo24_educacaosuperior,aplicadas_dose2_grupo25_zonaportuaria,aplicadas_dose2_grupo26_industriaiscivil,aplicadas_dose2_grupo27_5054,aplicadas_dose2_grupo28_4549,aplicadas_dose2_grupo29_4044,aplicadas_dose2_grupo30_gestantes,aplicadas_dose2_grupo31_puerperas,aplicadas_dose2_grupo32_3539,aplicadas_dose2_grupo33_3034,aplicadas_dose2_grupo34_lactante,aplicadas_dose2_grupo35_2529,aplicadas_dose2_grupo36_2024,aplicadas_dose2_grupo37_1819,aplicadas_dose_unica_grupo1_saude,aplicadas_dose_unica_grupo2_institucionalizados,aplicadas_dose_unica_grupo3_indigenasaldeados,aplicadas_dose_unica_grupo4_80mais,aplicadas_dose_unica_grupo5_7079,aplicadas_dose_unica_grupo6_6069,aplicadas_dose_unica_grupo7_situacaoderua,aplicadas_dose_unica_grupo8_quilombolas,aplicadas_dose_unica_grupo9_seguranca,aplicadas_dose_unica_grupo14_deficiente,aplicadas_dose_unica_grupo15_comorbidade,aplicadas_dose_unica_grupo16_educacao,aplicadas_dose_unica_grupo17_sistemaprisional,aplicadas_dose_unica_grupo18_privadosliberdade,aplicadas_dose_unica_grupo19_transporteaereo,aplicadas_dose_unica_grupo20_limpezaurbana,aplicadas_dose_unica_grupo21_transportecoletivo,aplicadas_dose_unica_grupo22_caminhoneiros,aplicadas_dose_unica_grupo23_5559,aplicadas_dose_unica_grupo24_educacaosuperior,aplicadas_dose_unica_grupo25_zonaportuaria,aplicadas_dose_unica_grupo26_industriaiscivil,aplicadas_dose_unica_grupo27_5054,aplicadas_dose_unica_grupo28_4549,aplicadas_dose_unica_grupo29_4044,aplicadas_dose_unica_grupo30_gestantes,aplicadas_dose_unica_grupo31_puerperas,aplicadas_dose_unica_grupo32_3539,aplicadas_dose_unica_grupo33_3034,aplicadas_dose_unica_grupo34_lactante,aplicadas_dose_unica_grupo35_2529,aplicadas_dose_unica_grupo36_2024,aplicadas_dose_unica_grupo37_1819
280120,Canindé de São Francisco,30402,278,703,1214,12599,4535,275,11430,4076,275,598,0,0,344,821,1293,0,433,79,144,1406,412,0,0,0,64,21,68,639,20,0,86,863,988,1063,223,53,1054,696,62,0,0,0,536,0,0,338,816,1134,0,375,66,13,555,18,0,0,0,1,0,4,16,0,0,0,46,22,1,99,33,3,0,0,0,0,0,21,0,0,0,0,4,0,0,0,4,13,7,0,0,0,8,1,10,20,0,0,0,25,77,85,0,0,0,0,0,0,0,0
280130,Capela,34514,564,1121,2006,18305,7208,315,16106,4542,357,836,0,0,565,1115,1845,0,596,54,38,1994,523,0,0,0,114,17,103,670,0,0,229,807,1011,1311,198,45,1400,1352,0,1004,279,0,669,0,0,570,985,1380,0,499,50,3,85,4,0,0,0,1,0,2,27,0,0,0,25,35,95,63,13,22,10,0,3,1,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,1,6,32,32,0,2,30,232,0,0,0,0
280140,Carira,22239,450,956,1559,10465,5019,195,10921,3386,194,370,0,0,514,969,1748,0,0,18,80,1614,375,0,0,0,26,0,93,513,0,0,4,648,782,806,65,32,843,829,11,531,50,0,290,0,0,491,991,1363,0,0,12,0,0,0,0,0,0,0,0,0,57,0,0,0,30,49,67,3,1,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,0,0,20,50,57,0,0,58,0,0,0,0,0
280150,Carmópolis,16937,117,294,770,7243,2481,155,6844,1513,155,362,1,0,123,332,783,0,0,122,37,706,240,0,0,0,87,2,27,341,0,0,150,440,519,587,63,11,695,671,10,535,0,0,255,0,0,88,163,619,0,0,42,0,32,0,0,0,0,18,0,0,37,0,0,7,17,115,63,20,7,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,12,65,0,0,68,0,0,0,0,0
280160,Cedro de São João,5913,140,291,399,3078,1437,60,2823,1066,60,169,0,0,118,310,375,0,0,9,19,429,130,0,0,0,17,0,0,188,0,0,0,208,240,199,16,3,204,178,10,1,0,0,143,0,0,141,309,363,0,0,8,0,28,0,0,0,0,0,0,0,2,0,0,0,7,17,31,0,1,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,6,10,17,0,0,21,0,0,0,0,0
280170,Cristinápolis,18029,202,496,876,8153,3571,165,7033,2232,164,374,0,0,296,509,840,0,0,12,70,938,275,0,0,0,24,28,6,342,0,0,0,452,533,548,38,5,646,626,6,349,116,0,314,0,0,278,511,846,0,0,13,3,21,1,0,0,0,0,0,0,33,0,0,0,44,36,58,0,0,69,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,12,14,21,0,0,98,3,0,0,0,0
280190,Cumbe,3998,94,198,262,2246,1215,45,2169,943,45,83,0,0,98,199,250,0,193,8,35,136,70,0,0,0,7,11,14,125,0,0,2,161,178,178,17,2,144,185,1,72,0,0,81,0,0,98,198,231,0,182,8,3,8,1,0,0,0,0,0,0,18,0,0,1,19,15,56,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,26,0,0,0,0,0
280200,Divina Pastora,5215,69,155,317,2390,1050,50,2258,771,50,174,0,0,78,150,241,0,0,13,35,181,164,0,0,0,36,6,9,97,0,0,9,148,178,205,30,6,192,194,2,109,1,0,134,0,0,71,152,236,0,0,13,0,4,0,0,0,0,2,0,0,35,0,0,0,18,38,36,15,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,0,0,38,0,0,0,0,0
280210,Estância,69556,1093,2308,4544,35484,14753,2500,30119,10720,2510,2210,33,0,1290,2079,4181,1,266,300,106,4196,954,118,228,0,0,469,176,642,118,3,45,1550,1576,2872,354,120,2203,3313,156,560,0,0,1849,33,0,1302,2066,3804,0,241,180,0,173,0,0,0,0,0,0,0,93,0,0,0,455,153,299,0,0,51,21,0,0,0,0,17,0,0,0,0,20,0,0,1,4,119,11,0,0,0,0,11,6,62,0,0,0,335,0,1565,0,0,359,0,0,0,0,0
280220,Feira Nova,5601,100,217,383,2801,1138,55,2505,897,57,90,1,0,108,214,356,0,0,8,41,224,117,0,0,0,15,0,52,147,0,0,8,178,214,224,28,3,255,175,3,44,0,0,93,0,0,108,210,353,0,0,8,2,64,0,0,0,0,0,0,0,7,0,0,0,7,9,32,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,3,5,40,0,0,2,0,0,0,0,0
280230,Frei Paulo,15556,294,608,994,8081,3323,150,8386,2893,150,253,0,0,308,598,1027,0,183,14,161,638,264,0,0,0,61,11,100,492,0,0,290,440,593,548,66,24,625,750,34,709,197,0,222,0,0,295,591,931,0,173,13,89,301,0,0,0,0,0,0,0,17,0,0,3,18,104,54,0,1,23,58,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,0,13,18,39,0,0,70,0,0,0,0,0
280240,Gararu,11601,203,448,701,5578,2532,120,5277,1878,115,174,0,0,257,522,743,0,0,15,12,272,232,0,0,0,14,15,6,459,0,0,53,502,554,569,34,10,555,241,1,37,0,0,139,0,0,249,512,636,0,0,13,0,15,0,0,0,0,0,0,1,47,0,0,1,45,64,77,4,1,60,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,25,40,39,0,0,2,0,0,0,0,0
280250,General Maynard,3384,47,109,207,1642,779,35,1547,758,35,135,0,0,53,106,211,0,0,26,59,160,78,0,0,0,35,0,7,88,0,0,0,116,115,102,12,7,134,86,17,0,0,0,119,0,0,51,106,206,0,0,24,46,115,1,0,0,0,1,0,3,3,0,0,0,14,46,15,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0
280260,Gracho Cardoso,5824,150,281,469,2979,1405,65,2864,1102,71,153,0,0,172,287,485,0,0,14,81,465,106,0,0,0,26,3,11,155,0,0,4,203,211,258,46,11,173,0,0,0,0,0,108,0,0,172,287,449,0,0,12,5,52,0,0,0,0,1,0,0,1,0,0,0,7,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,48,7,0,0,0,0,0,0,0,0
280270,Ilha das Flores,8521,170,275,452,4165,1969,80,3683,1513,80,160,0,0,192,282,533,0,324,13,74,338,190,0,0,0,13,5,7,210,0,0,0,234,262,281,46,14,294,167,11,33,0,0,124,0,0,179,272,422,0,301,12,8,42,3,0,0,0,0,0,0,23,0,0,0,21,47,43,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,59,0,0,4,0,0,0,0,0
280280,Indiaroba,18149,221,453,850,7791,3127,145,7301,2156,147,288,0,0,291,454,802,0,139,57,46,462,380,4,0,0,28,5,1,481,0,0,5,554,586,668,60,20,603,654,12,263,409,29,230,0,0,242,434,661,0,139,42,2,65,1,0,0,0,0,0,0,66,0,0,0,43,64,96,12,3,37,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,14,29,0,0,83,3,0,0,0,0
280290,Itabaiana,96142,1449,3289,6024,47479,18831,2400,47804,15501,2430,3287,246,0,1958,3444,6526,20,0,252,354,4682,1193,0,0,0,272,78,2000,2853,771,0,1396,3132,2789,3920,469,86,4013,3053,82,928,0,0,2457,231,0,1722,3470,5507,9,0,211,31,1050,19,0,0,0,1,0,7,65,2,0,0,257,350,8,80,23,1,0,1,0,0,0,17,9,0,0,3,13,7,0,0,13,39,14,0,0,0,9,3,22,90,2,0,0,413,1173,601,0,0,1,1,0,0,0,0
280300,Itabaianinha,42166,630,1353,2494,19957,7581,370,18563,6819,370,842,0,0,697,1432,2289,2,0,68,298,2557,625,0,0,0,19,72,156,730,8,0,1149,937,1043,1346,178,48,1284,1173,14,1014,582,0,704,0,0,643,1390,2105,0,0,42,78,1234,13,0,0,0,1,3,0,58,0,0,4,94,230,207,1,0,12,0,0,0,0,0,2,0,0,0,0,7,30,0,0,1,8,2,0,0,0,0,1,2,19,0,0,12,17,36,57,0,0,128,48,0,0,0,0
280310,Itabi,4886,115,264,446,2725,1270,55,2543,1029,56,133,0,0,105,286,410,0,0,8,66,301,119,0,0,0,0,2,9,162,0,0,2,176,216,217,20,6,184,117,3,1,0,0,96,0,0,107,283,391,0,0,5,1,54,0,0,0,0,0,0,0,25,0,0,0,27,14,26,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,17,28,0,0,0,0,0,0,0,0
280320,Itaporanga d'Ajuda,34709,482,1079,1790,16363,6661,330,16190,5249,330,731,0,0,480,1393,1819,0,0,61,211,2147,555,0,0,0,31,51,58,736,0,0,752,978,1158,1176,146,46,1411,1310,15,580,146,199,608,0,0,508,1188,1975,0,0,40,4,188,9,1,0,0,5,1,0,265,0,0,0,123,98,68,36,3,49,30,0,34,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,100,0,0,25,25,0,0,0,0
280330,Japaratuba,18907,302,670,1215,9342,4415,175,8626,3063,175,358,0,0,298,707,1106,0,335,34,119,689,373,0,0,0,74,1,23,552,2,0,72,529,643,779,83,23,810,695,12,309,0,0,273,0,0,294,662,904,0,303,18,0,51,8,0,0,0,35,0,3,77,0,0,0,71,105,151,17,7,82,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,6,0,0,0,15,22,63,0,0,60,0,0,0,0,0
280340,Japoatã,13429,208,477,734,6676,3260,135,5878,2039,154,252,0,0,258,502,805,0,533,27,118,559,241,0,0,0,33,2,4,384,0,0,130,415,478,503,89,8,394,121,22,0,0,0,228,0,0,173,469,572,0,490,24,0,2,1,0,0,0,0,0,0,5,0,0,1,11,18,45,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,6,27,98,0,0,5,0,0,0,0,0
280350,Lagarto,105221,1941,4108,7217,57642,25520,2500,55309,19752,2510,4498,50,0,2050,4205,7087,9,666,201,757,4557,1896,0,0,0,106,199,923,3032,226,0,435,3679,4128,3369,430,96,4867,4676,88,3079,0,0,3421,48,0,1887,3924,6270,0,654,164,53,976,38,0,0,0,1,7,4,420,0,0,3,410,667,615,107,26,48,9,1,0,0,0,395,0,0,1,6,14,0,0,0,3,29,12,0,0,0,0,1,9,81,0,0,6,112,243,1171,0,0,427,0,0,0,0,0
280360,Laranjeiras,30080,269,727,1448,17236,7720,490,18549,5659,502,620,0,0,295,720,1304,0,2103,105,86,3236,546,0,0,0,80,42,64,546,0,1,1295,734,870,1043,105,43,1119,1016,0,1348,1228,0,495,0,0,299,722,1140,0,1797,60,13,905,10,0,0,0,130,1,0,16,0,0,2,20,9,18,15,1,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,15,38,66,0,0,178,191,0,0,0,0
280370,Macambira,6961,178,337,535,3714,1692,70,3726,1456,70,134,0,0,186,321,517,0,0,11,25,536,118,0,0,0,13,29,32,298,0,0,107,229,248,251,40,9,303,227,13,79,0,0,115,0,0,254,330,475,0,0,10,4,42,2,0,0,0,0,1,2,39,0,0,1,59,93,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,8,56,0,0,0,0,0,0,0,0
280380,Malhada dos Bois,3699,55,111,180,1817,832,40,1306,376,40,107,0,0,76,125,215,0,0,18,16,247,92,0,0,0,2,0,7,132,0,0,8,131,102,1,27,0,0,0,0,0,0,0,97,0,0,62,124,84,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,2,1,26,3,0,0,1,1,0,0,0,0
280390,Malhador,12653,203,468,914,6218,2690,120,5538,1943,119,188,0,0,222,498,849,0,0,13,75,473,272,0,0,0,32,70,191,352,0,0,0,448,502,462,59,19,468,335,7,3,0,0,168,0,0,221,458,786,0,0,12,6,80,5,0,0,0,0,0,1,18,0,0,0,16,19,97,40,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,14,96,0,0,0,0,0,0,0,0
280400,Maruim,17271,179,453,898,7671,3036,165,7464,2130,165,308,0,0,243,537,1027,1,0,57,155,714,279,0,0,0,46,33,19,465,0,0,273,490,506,583,97,41,646,545,20,376,3,0,259,0,0,222,497,750,0,0,35,9,32,1,0,0,0,1,2,2,75,0,0,1,94,65,40,5,3,7,1,0,29,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,7,10,0,1,1,12,83,45,0,0,0,0,0,0,0,0
280410,Moita Bonita,11348,318,611,904,6172,3165,125,6483,2991,138,192,0,0,325,610,894,0,0,12,154,872,180,0,0,0,31,13,233,261,0,0,3,337,430,533,59,20,466,434,23,346,55,0,175,0,0,322,588,841,0,0,14,99,643,38,0,0,0,22,0,53,5,0,0,0,46,53,42,1,1,47,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,16,42,0,0,68,0,0,0,0,0
280420,Monte Alegre de Sergipe,15175,183,452,806,6693,2952,135,5668,1824,135,244,0,0,211,448,800,0,0,15,61,346,287,0,0,0,44,10,33,424,0,0,1,532,598,646,126,20,553,250,19,0,0,0,189,0,0,210,436,764,0,0,6,6,20,3,0,0,0,2,1,8,19,0,0,1,49,53,49,0,0,7,1,0,0,0,0,4,0,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,2,3,0,0,46,18,20,30,0,0,5,0,0,0,0,0
